Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Variant Inventory Tracker,Variant Inventory Policy,Variant Inventory Qty,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,product.metafields.color_flex.base_url,product.metafields.color_flex.collection,product.metafields.color_flex.pattern,product.metafields.color_flex.layer_count,product.metafields.color_flex.layer_labels,product.metafields.color_flex.pattern_size,product.metafields.color_flex.tiling_type,product.metafields.color_flex.designer_colors
bombay-clo-1-patina,Patina,<p>Patina clothing pattern from Bombay (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Bombay (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,bombay-clo-1-patina,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/bombay/thumbnails/patina.jpg,1,Patina clothing pattern thumbnail,Patina - Bombay (CLO-1) Clothing | ColorFlex,Patina clothing pattern from Bombay (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,bombay.clo-1,patina,1,Layer 1,24x24,straight,"SC0001 COTTAGE LINEN,SW6395 ALCHEMY,SW6439 GREENFIELD,SW6810 LUPINE,SW6811 HONORABLE BLUE,SW0080 PINK FLAMINGO,SW6558 PLUMMY,SW6425 RELENTLESS OLIVE,SW7588 SHOW STOPPER,SW7067 CITYSCAPE"
bombay-clo-1-saino,Saino,<p>Saino clothing pattern from Bombay (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Bombay (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,bombay-clo-1-saino,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/bombay/thumbnails/saino.jpg,1,Saino clothing pattern thumbnail,Saino - Bombay (CLO-1) Clothing | ColorFlex,Saino clothing pattern from Bombay (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,bombay.clo-1,saino,2,"Dots,Petals",24x24,straight,"SC0001 COTTAGE LINEN,SW6395 ALCHEMY,SW6439 GREENFIELD,SW6810 LUPINE,SW6811 HONORABLE BLUE,SW0080 PINK FLAMINGO,SW6558 PLUMMY,SW6425 RELENTLESS OLIVE,SW7588 SHOW STOPPER,SW7067 CITYSCAPE"
bombay-clo-1-jaipur-weeping-flower,Jaipur Weeping Flower,<p>Jaipur Weeping Flower clothing pattern from Bombay (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Bombay (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,bombay-clo-1-jaipur-weeping-flower,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/bombay/thumbnails/jaipur-weeping-flower.jpg,1,Jaipur Weeping Flower clothing pattern thumbnail,Jaipur Weeping Flower - Bombay (CLO-1) Clothing | ColorFlex,Jaipur Weeping Flower clothing pattern from Bombay (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,bombay.clo-1,jaipur-weeping-flower,1,Design,24x24,straight,"SC0001 COTTAGE LINEN,SW6395 ALCHEMY,SW6439 GREENFIELD,SW6810 LUPINE,SW6811 HONORABLE BLUE,SW0080 PINK FLAMINGO,SW6558 PLUMMY,SW6425 RELENTLESS OLIVE,SW7588 SHOW STOPPER,SW7067 CITYSCAPE"
bombay-clo-1-indore,Indore,<p>Indore clothing pattern from Bombay (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Bombay (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,bombay-clo-1-indore,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/bombay/thumbnails/indore.jpg,1,Indore clothing pattern thumbnail,Indore - Bombay (CLO-1) Clothing | ColorFlex,Indore clothing pattern from Bombay (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,bombay.clo-1,indore,1,Pattern,24x24,straight,"SC0001 COTTAGE LINEN,SW6395 ALCHEMY,SW6439 GREENFIELD,SW6810 LUPINE,SW6811 HONORABLE BLUE,SW0080 PINK FLAMINGO,SW6558 PLUMMY,SW6425 RELENTLESS OLIVE,SW7588 SHOW STOPPER,SW7067 CITYSCAPE"
bombay-clo-1-kitanelli-two-color,Kitanelli Two Color,<p>Kitanelli Two Color clothing pattern from Bombay (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Bombay (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,bombay-clo-1-kitanelli-two-color,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/bombay/thumbnails/kitanelli-two-color.jpg,1,Kitanelli Two Color clothing pattern thumbnail,Kitanelli Two Color - Bombay (CLO-1) Clothing | ColorFlex,Kitanelli Two Color clothing pattern from Bombay (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,bombay.clo-1,kitanelli-two-color,2,"Vines,Floral",24x24,straight,"SC0001 COTTAGE LINEN,SW6395 ALCHEMY,SW6439 GREENFIELD,SW6810 LUPINE,SW6811 HONORABLE BLUE,SW0080 PINK FLAMINGO,SW6558 PLUMMY,SW6425 RELENTLESS OLIVE,SW7588 SHOW STOPPER,SW7067 CITYSCAPE"
bombay-clo-1-bombay-gingham,Bombay Gingham,<p>Bombay Gingham clothing pattern from Bombay (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Bombay (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,bombay-clo-1-bombay-gingham,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/bombay/thumbnails/bombay-gingham.jpg,1,Bombay Gingham clothing pattern thumbnail,Bombay Gingham - Bombay (CLO-1) Clothing | ColorFlex,Bombay Gingham clothing pattern from Bombay (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,bombay.clo-1,bombay-gingham,1,Plaid,24x24,straight,"SC0001 COTTAGE LINEN,SW6395 ALCHEMY,SW6439 GREENFIELD,SW6810 LUPINE,SW6811 HONORABLE BLUE,SW0080 PINK FLAMINGO,SW6558 PLUMMY,SW6425 RELENTLESS OLIVE,SW7588 SHOW STOPPER,SW7067 CITYSCAPE"
bombay-clo-1-chakapara,Chakapara,<p>Chakapara clothing pattern from Bombay (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Bombay (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,bombay-clo-1-chakapara,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/bombay/thumbnails/chakapara.jpg,1,Chakapara clothing pattern thumbnail,Chakapara - Bombay (CLO-1) Clothing | ColorFlex,Chakapara clothing pattern from Bombay (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,bombay.clo-1,chakapara,1,Layer 1,24x24,straight,"SC0001 COTTAGE LINEN,SW6395 ALCHEMY,SW6439 GREENFIELD,SW6810 LUPINE,SW6811 HONORABLE BLUE,SW0080 PINK FLAMINGO,SW6558 PLUMMY,SW6425 RELENTLESS OLIVE,SW7588 SHOW STOPPER,SW7067 CITYSCAPE"
bombay-clo-1-yelananka,Yelananka,<p>Yelananka clothing pattern from Bombay (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Bombay (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,bombay-clo-1-yelananka,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/bombay/thumbnails/yelananka.jpg,1,Yelananka clothing pattern thumbnail,Yelananka - Bombay (CLO-1) Clothing | ColorFlex,Yelananka clothing pattern from Bombay (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,bombay.clo-1,yelananka,1,Design,24x24,straight,"SC0001 COTTAGE LINEN,SW6395 ALCHEMY,SW6439 GREENFIELD,SW6810 LUPINE,SW6811 HONORABLE BLUE,SW0080 PINK FLAMINGO,SW6558 PLUMMY,SW6425 RELENTLESS OLIVE,SW7588 SHOW STOPPER,SW7067 CITYSCAPE"
traditions-clo-1-cynrick,Cynrick,<p>Cynrick clothing pattern from Traditions (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Traditions (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,traditions-clo-1-cynrick,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/traditions/thumbnails/cynrick.jpg,1,Cynrick clothing pattern thumbnail,Cynrick - Traditions (CLO-1) Clothing | ColorFlex,Cynrick clothing pattern from Traditions (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,traditions.clo-1,cynrick,1,Design,24x24,straight,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6212 QUIETUDE,SW6204 SEA SALT,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW7699 RUSTIC CITY,SW6135 ECRU,SW6243 DISTANCE,SW6242 BRACING BLUE,SW6306 CORDIAL,SW6332 CORAL ISLAND"
traditions-clo-1-majolika,Majolika,<p>Majolika clothing pattern from Traditions (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Traditions (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,traditions-clo-1-majolika,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/traditions/thumbnails/majolika.jpg,1,Majolika clothing pattern thumbnail,Majolika - Traditions (CLO-1) Clothing | ColorFlex,Majolika clothing pattern from Traditions (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,traditions.clo-1,majolika,5,"Background Floral,Outside Medalians,Inside Medalians,Carnations,Outlines",24x24,straight,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6212 QUIETUDE,SW6204 SEA SALT,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW7699 RUSTIC CITY,SW6135 ECRU,SW6243 DISTANCE,SW6242 BRACING BLUE,SW6306 CORDIAL,SW6332 CORAL ISLAND"
traditions-clo-1-florencia,Florencia,<p>Florencia clothing pattern from Traditions (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Traditions (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,traditions-clo-1-florencia,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/traditions/thumbnails/florencia.jpg,1,Florencia clothing pattern thumbnail,Florencia - Traditions (CLO-1) Clothing | ColorFlex,Florencia clothing pattern from Traditions (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,traditions.clo-1,florencia,3,"Texture,Latice Pattern,Flourish",24x24,straight,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6212 QUIETUDE,SW6204 SEA SALT,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW7699 RUSTIC CITY,SW6135 ECRU,SW6243 DISTANCE,SW6242 BRACING BLUE,SW6306 CORDIAL,SW6332 CORAL ISLAND"
traditions-clo-1-rosehip,Rosehip,<p>Rosehip clothing pattern from Traditions (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Traditions (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,traditions-clo-1-rosehip,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/traditions/thumbnails/rosehip.jpg,1,Rosehip clothing pattern thumbnail,Rosehip - Traditions (CLO-1) Clothing | ColorFlex,Rosehip clothing pattern from Traditions (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,traditions.clo-1,rosehip,4,"Wreath,Round Center,Leaves,Heart Flower",24x24,straight,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6212 QUIETUDE,SW6204 SEA SALT,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW7699 RUSTIC CITY,SW6135 ECRU,SW6243 DISTANCE,SW6242 BRACING BLUE,SW6306 CORDIAL,SW6332 CORAL ISLAND"
traditions-clo-1-lotus-brocade,Lotus Brocade,<p>Lotus Brocade clothing pattern from Traditions (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Traditions (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,traditions-clo-1-lotus-brocade,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/traditions/thumbnails/lotus-brocade.jpg,1,Lotus Brocade clothing pattern thumbnail,Lotus Brocade - Traditions (CLO-1) Clothing | ColorFlex,Lotus Brocade clothing pattern from Traditions (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,traditions.clo-1,lotus-brocade,6,"Medalions,Sprig,Fern,Lotus Wreath,Berries,Outline",24x24,straight,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6212 QUIETUDE,SW6204 SEA SALT,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW7699 RUSTIC CITY,SW6135 ECRU,SW6243 DISTANCE,SW6242 BRACING BLUE,SW6306 CORDIAL,SW6332 CORAL ISLAND"
traditions-clo-1-aldred-the-dark,Aldred The Dark,<p>Aldred The Dark clothing pattern from Traditions (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Traditions (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,traditions-clo-1-aldred-the-dark,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/traditions/thumbnails/aldred-the-dark.jpg,1,Aldred The Dark clothing pattern thumbnail,Aldred The Dark - Traditions (CLO-1) Clothing | ColorFlex,Aldred The Dark clothing pattern from Traditions (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,traditions.clo-1,aldred-the-dark,5,"Shields,Diamond Shields,Pattern,Flower Stem,Frames",24x24,straight,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6212 QUIETUDE,SW6204 SEA SALT,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW7699 RUSTIC CITY,SW6135 ECRU,SW6243 DISTANCE,SW6242 BRACING BLUE,SW6306 CORDIAL,SW6332 CORAL ISLAND"
traditions-clo-1-agnes,Agnes,<p>Agnes clothing pattern from Traditions (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Traditions (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,traditions-clo-1-agnes,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/traditions/thumbnails/agnes.jpg,1,Agnes clothing pattern thumbnail,Agnes - Traditions (CLO-1) Clothing | ColorFlex,Agnes clothing pattern from Traditions (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,traditions.clo-1,agnes,3,"Rounds,Leaves,Small Dots",24x24,straight,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6212 QUIETUDE,SW6204 SEA SALT,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW7699 RUSTIC CITY,SW6135 ECRU,SW6243 DISTANCE,SW6242 BRACING BLUE,SW6306 CORDIAL,SW6332 CORAL ISLAND"
traditions-clo-1-majolika-large,Majolika Large,<p>Majolika Large clothing pattern from Traditions (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Traditions (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,traditions-clo-1-majolika-large,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/traditions/thumbnails/majolika-large.jpg,1,Majolika Large clothing pattern thumbnail,Majolika Large - Traditions (CLO-1) Clothing | ColorFlex,Majolika Large clothing pattern from Traditions (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,traditions.clo-1,majolika-large,5,"Background Floral,Medalians Outside,Medalians Inside,Carnations,Outlines",24x24,straight,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6212 QUIETUDE,SW6204 SEA SALT,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW7699 RUSTIC CITY,SW6135 ECRU,SW6243 DISTANCE,SW6242 BRACING BLUE,SW6306 CORDIAL,SW6332 CORAL ISLAND"
traditions-clo-1-majolika-floral,Majolika Floral,<p>Majolika Floral clothing pattern from Traditions (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Traditions (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,traditions-clo-1-majolika-floral,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/traditions/thumbnails/majolika-floral.jpg,1,Majolika Floral clothing pattern thumbnail,Majolika Floral - Traditions (CLO-1) Clothing | ColorFlex,Majolika Floral clothing pattern from Traditions (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,traditions.clo-1,majolika-floral,1,Pattern,24x24,straight,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6212 QUIETUDE,SW6204 SEA SALT,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW7699 RUSTIC CITY,SW6135 ECRU,SW6243 DISTANCE,SW6242 BRACING BLUE,SW6306 CORDIAL,SW6332 CORAL ISLAND"
traditions-clo-1-madeline,Madeline,<p>Madeline clothing pattern from Traditions (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Traditions (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,traditions-clo-1-madeline,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/traditions/thumbnails/madeline.jpg,1,Madeline clothing pattern thumbnail,Madeline - Traditions (CLO-1) Clothing | ColorFlex,Madeline clothing pattern from Traditions (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,traditions.clo-1,madeline,7,"Thin Border,Bold Border,Vines,Center Flower,Mini Centers,Center Medalions,Double Flower",24x24,straight,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6212 QUIETUDE,SW6204 SEA SALT,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW7699 RUSTIC CITY,SW6135 ECRU,SW6243 DISTANCE,SW6242 BRACING BLUE,SW6306 CORDIAL,SW6332 CORAL ISLAND"
traditions-clo-1-frithwynn,Frithwynn,<p>Frithwynn clothing pattern from Traditions (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Traditions (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,traditions-clo-1-frithwynn,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/traditions/thumbnails/frithwynn.jpg,1,Frithwynn clothing pattern thumbnail,Frithwynn - Traditions (CLO-1) Clothing | ColorFlex,Frithwynn clothing pattern from Traditions (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,traditions.clo-1,frithwynn,1,Design,24x24,straight,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6212 QUIETUDE,SW6204 SEA SALT,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW7699 RUSTIC CITY,SW6135 ECRU,SW6243 DISTANCE,SW6242 BRACING BLUE,SW6306 CORDIAL,SW6332 CORAL ISLAND"
traditions-clo-1-rosemary,Rosemary,<p>Rosemary clothing pattern from Traditions (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Traditions (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,traditions-clo-1-rosemary,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/traditions/thumbnails/rosemary.jpg,1,Rosemary clothing pattern thumbnail,Rosemary - Traditions (CLO-1) Clothing | ColorFlex,Rosemary clothing pattern from Traditions (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,traditions.clo-1,rosemary,7,"Large Leaves,Outter Frame,Inner Frame,Frame Detail,Flowers,Small Leaves,Tiny Swags",24x24,straight,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6212 QUIETUDE,SW6204 SEA SALT,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW7699 RUSTIC CITY,SW6135 ECRU,SW6243 DISTANCE,SW6242 BRACING BLUE,SW6306 CORDIAL,SW6332 CORAL ISLAND"
traditions-clo-1-arcadia,Arcadia,<p>Arcadia clothing pattern from Traditions (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Traditions (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,traditions-clo-1-arcadia,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/traditions/thumbnails/arcadia.jpg,1,Arcadia clothing pattern thumbnail,Arcadia - Traditions (CLO-1) Clothing | ColorFlex,Arcadia clothing pattern from Traditions (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,traditions.clo-1,arcadia,2,"Trees,Texture",24x24,half-drop,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6212 QUIETUDE,SW6204 SEA SALT,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW7699 RUSTIC CITY,SW6135 ECRU,SW6243 DISTANCE,SW6242 BRACING BLUE,SW6306 CORDIAL,SW6332 CORAL ISLAND"
traditions-clo-1-osburg,Osburg,<p>Osburg clothing pattern from Traditions (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Traditions (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,traditions-clo-1-osburg,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/traditions/thumbnails/osburg.jpg,1,Osburg clothing pattern thumbnail,Osburg - Traditions (CLO-1) Clothing | ColorFlex,Osburg clothing pattern from Traditions (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,traditions.clo-1,osburg,1,24x24,24x24,straight,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6212 QUIETUDE,SW6204 SEA SALT,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW7699 RUSTIC CITY,SW6135 ECRU,SW6243 DISTANCE,SW6242 BRACING BLUE,SW6306 CORDIAL,SW6332 CORAL ISLAND"
traditions-clo-1-esperanza,Esperanza,<p>Esperanza clothing pattern from Traditions (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Traditions (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,traditions-clo-1-esperanza,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/traditions/thumbnails/esperanza.jpg,1,Esperanza clothing pattern thumbnail,Esperanza - Traditions (CLO-1) Clothing | ColorFlex,Esperanza clothing pattern from Traditions (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,traditions.clo-1,esperanza,3,"Leaves,Centers,Flowers",24x24,straight,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6212 QUIETUDE,SW6204 SEA SALT,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW7699 RUSTIC CITY,SW6135 ECRU,SW6243 DISTANCE,SW6242 BRACING BLUE,SW6306 CORDIAL,SW6332 CORAL ISLAND"
traditions-clo-1-cloverdale,Cloverdale,<p>Cloverdale clothing pattern from Traditions (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Traditions (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,traditions-clo-1-cloverdale,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/traditions/thumbnails/cloverdale.jpg,1,Cloverdale clothing pattern thumbnail,Cloverdale - Traditions (CLO-1) Clothing | ColorFlex,Cloverdale clothing pattern from Traditions (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,traditions.clo-1,cloverdale,5,"Flower,Stems,Round Leaf,Base Leaves,Tiny Flowers",24x24,straight,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6212 QUIETUDE,SW6204 SEA SALT,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW7699 RUSTIC CITY,SW6135 ECRU,SW6243 DISTANCE,SW6242 BRACING BLUE,SW6306 CORDIAL,SW6332 CORAL ISLAND"
